language,link,question_number,question,n_correct,correct_models,wrong_models
est_Latn,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid,1,Mida võib Giza platoolt leida?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan,1,Milline väide Drukgyal Dzongi kohta ei vasta tõele?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro,2,"Vastavalt sellele lõigule, millist putuka lennuvõimet takistavat asja ei mainitud?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean,1,Milline fakt Hangeuli tähestiku kohta ei vasta tõele?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti,1,"Vastavalt sellele lõigule, kuhu lähevad rohusööjad vihma otsima?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Another_arrest_in_Minnesota_school_shooting,2,"Vastavalt sellele lõigule, mitmele ohvrile korraldati järjekordse arreteerimise uudise levides matused?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68",2,"Vastavalt sellele lõigule, mida Atlanta Journal-Constitutioni aruandes ei mainitud?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Bomb_blasts_kill_several_in_Iran,1,"Vastavalt sellele lõigule, mis informatsioon on pommitamise järel teada?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Brazilian_footballer_Gabriel_Jesus_signs_contract_extension_with_Manchester_City,2,Mis klubist sai Jesus 27 miljoni naelase ühinemistasu?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Burning_debris_from_satellites_spotted_over_several_US_cities,1,"Vastavalt sellele lõigule, millises väites kokkupõrke kohta ei saa kindel olla?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Effect_of_sanctions_%27like_war%27_says_Iran%27s_Ahmadinejad,2,"Vastavalt sellele lõigule, kes tunnistas, et sanktsioonidel on mõju Iraani majandusele?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast,1,"Vastavalt sellele lõigule, mille pärast muretsesid ametnikud Luno osas alguses?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Iranian_passenger_jet%27s_wheel_catches_fire,1,Millisel lennuõnnetusel järgmistest oli kõige rohkem surmajuhtumeid?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Iranian_passenger_jet%27s_wheel_catches_fire,2,"Milline neist ei ole põhjus, miks Iraanis palju lennuõnnetusi toimub?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Jenson_Button_wins_2006_Hungarian_Grand_Prix,1,Millal katkestas Alonso võidusõidu?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem,2,Millist neist mõjutas tammi ehitamine püsivalt?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Auckland,2,Kus on lõigu kohaselt ujumistingimused tõenäoliselt kõige ohutumad?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Auschwitz-Birkenau,1,Millist järgmistest asjadest peetakse tekstis kirjeldatud koha külastamisel ebasobivaks?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Auxiliary_languages,2,Milline väide ei kirjelda täpselt abikeeli?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Beijing_2022,2,Millist järgmistest võistlustest korraldab selle lõigu kohaselt Peking 2022. aastal?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Cross_country_skiing,2,"Mis võiks selle lõigu kohaselt aidata looduses suusatajaid, kes soovivad saavutada suuremat kiirust?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Subtropical_rainforests,1,Millal peaksite sääskede suhtes eriti tähelepanelik olema?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Thimphu,1,"Milline stsenaarium oleks selle lõigu kohaselt ideaalne reisijale, kes kavatseb võtta bussi linnaosadevahelisest jaamast?",0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Timbuktu,2,Milline järgmistest faktidest Timbuktu kohta vastab tõele?,0,,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Castles_of_England/Tudor_Castles,2,Millist Kirby Muxloe ehitustunnust peetaks ebatavaliseks selles lõigus kirjeldatud ajaperioodil?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Communication_Theory/Uses_and_Gratifications,2,Milline neist ei kujuta motivatsiooni interneti kasutamiseks isiklikeks asjadeks?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/European_History/Revolution_in_France,2,Mida rahvajõuk kuningale ja kuningannale peale ei surunud?,1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Golf,1,Golfi eesmärgiks on saada kõige vähem mida?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/History_of_Rail_Transport/Early_Rail_Transportation,1,"Vastavalt sellele lõigule, mille jaoks kasutati rauda alguses?",1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Modern_Photography/Lenses,2,"Vastavalt sellele lõigule, millal võib liugobjektiivi põhiobjektiivile eelistada?",1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot,1,Mis ei kuulu otseloti jahipidamise hulka?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser,1,"Vastavalt sellele lõigule, mis protsess võimaldab aatomitel valgusest liigse energia eemaldada?",1,anthropic_claude-haiku-4.5,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs,1,"Vastavalt sellele lõigule, mis on omane troonipärijale?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian,1,Millal mõjutas Saksamaa tugevalt Eesti kultuuri?,1,anthropic_claude-haiku-4.5,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza,1,"Vastavalt sellele lõigule, mida uue kuningriigi egiptlased Giza püramiidide juures ei hinnanud?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,"https://en.wikinews.org/wiki/Benin,_Nigeria_join_African_Union_continental_free_trade_bloc",1,"Mida neist Albert Muchanga ei nimetanud kui miskit, milles tuleb veel kokkuleppele jõuda?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Controversial_Berlin_opera_features_interactive_drug_usage,1,Mida soovitavad esinejad publikul teha Camille Saint-Saens‘i ooperi ajal?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/DeLay_declares_%27victory%27_in_war_on_U.S._budget_fat,1,"Vastavalt sellele lõigule, mida konservatiivid ei kritiseeri?",1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio,1,Kuidas oli dr Malar Balasubramanian seotud Saroja Balasubramanianiga?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Edmonton_prison_conflict_wounds_eight,1,"Vastavalt sellele lõigule, kes ei suhelnud vangidega, kes jäid pärast kaklust siseõuele?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Hong_Kong_%27tutor_king%27_applies_for_bankruptcy,1,"Vastavalt sellele lõigule, milles inglise tuutorit Karnot ei süüdistatud?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Hungary%27s_St_Stephen%27s_Day_hit_by_storm:_3_left_dead,2,Millal algasid Versace sõnul kõige tugevamad tuulepuhangud?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikinews.org/wiki/India_struggles_with_encephalitis_outbreak,2,Kuidas kandub haigus üle inimestele?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Japanese_Olympic_judoka_Hitoshi_Saito_dies_aged_54,1,Milline järgmistest ei ole Hitoshi Saito saavutus?,1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Nathalie_Carpanedo_finishes_wild_card_run_at_2013_IPC_Alpine_World_Championships,1,Mitu võistlejat ei lõpetanud Giant Slalomit?,1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Nathalie_Carpanedo_finishes_wild_card_run_at_2013_IPC_Alpine_World_Championships,2,Milline järgmistest väidetest kajastab täpselt võidusõidu tulemusi meistrivõistlustel?,1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikinews.org/wiki/Researchers_report_rapid_formation_of_new_bird_species_in_Gal%C3%A1pagos_islands,1,"Millele järgnevatest kulus selle lõigu kohaselt vähem aega, kui teadlased algselt arvasid?",1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk,2,Mis oli selle lõigu kohaselt kosmosejaama missiooni eesmärk?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikinews.org/wiki/US_President_Trump_announces_troop_withdrawal_from_Syria,1,Kes tegi avalduse USA vägede kohta?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Aggregators,1,Mida peaks hinnateadlik reisija sellele lõigule tuginedes tegema viimasena?,1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Airline_alliances,1,"Tuginedes sellele lõigule, mida peaksite allianssi kuuluva püsikliendipaketi valimisel eelistama?",1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries,2,"Kui reisija kruiis on suvel, siis mida ta võib vastavalt sellel lõigule vältida?",1,anthropic_claude-sonnet-4.6,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/French_phrasebook,1,Milline neist ei pruugi olla arusaadav prantsuskeelsetele belglastele ja šveitslastele?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikivoyage.org/wiki/Horse_riding,2,"Milline ratsaspordisaapa omadus aitab suurendada ratsaniku ohutust, kui ta kasutab jaluseid?",1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/Running,2,"Selle lõigu kohaselt, kui palju erinevaid sightrunning-organisatsioone aitab ühendada Go Running Tours?",1,google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikivoyage.org/wiki/War_zone_safety,1,Millist järgmistest teemadest ei käsitleta kutseõppeklassis või trükistes kõige tõenäolisemalt selle lõigu järgi?,1,local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Accordion/Right_hand,2,Milline järgmistest aitab lõõtspilli valjemini mängida?,2,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence,1,Kelle allkiri oli käsitsi kirjutatud mustandil?,2,anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Blended_Learning_in_K-12/Synchronous_and_asynchronous_communication_methods,2,"Vastavalt sellele lõigule, milline järgmistest asünkroonse kommunikatsiooni aspektidest ei ole õpilastele paindlik?",2,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6,google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Knowledge_Representation_and_Hemispheric_Specialisation,2,"Vastavalt sellele lõigule, mida seostatakse tihti TI-ga?",2,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6,google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Goats/Introduction,1,"Milline neist ei ole põhjus, miks iidsed kultuurid kitsi pidasid?",2,anthropic_claude-haiku-4.5|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/History_of_Rail_Transport/Early_Rail_Transportation,2,"Vastavalt sellele lõigule, miks asendati puidust rattad rauast ratastega?",2,anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques,1,Milline neist häiriks une katkestamise protsessi pärast meelega ärkamist tavapärase uneperioodi keskel?,2,anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F,2,"Vastavalt sellele lõigule, milline väide füüsiliste ja virtuaalsete meeskondade kohta ei vasta tõele?",2,anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it
est_Latn,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami,2,Milline väide ei kirjelda Purelandi origamit?,2,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Sikhism,1,"Vastavalt sellele lõigule, milline väide ei kirjelda sikhismi õigesti?",2,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,anthropic_claude-haiku-4.5|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role,1,"Vastavalt sellele lõigule, milline neist ei ole näide abistamisest?",2,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6,google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:Europe/Italy,1,"Vastavalt sellele lõigule, mis spordiala on tõenäoliselt populaarne Itaalia põhjaregioonis?",2,google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6
est_Latn,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Ice_Skates,2,"Vastavalt sellele lõigule, mis kirjeldab tänapäevaste uisuterade õõnsust?",2,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6,google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think
